datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.7832,304.8,METERS,GHCND:USS0048U01S,69.42,-148.69,2020-01-01,1984-01-01,"SAGWON, AK US"
0.8229,9.1,METERS,GHCND:USS0048V01S,70.27,-148.57,2020-01-01,2004-01-01,"PRUDHOE BAY, AK US"
0.8605,469.4,METERS,GHCND:USS0049L01S,60.96,-149.09,2020-01-01,1985-01-01,"MOUNT ALYESKA, AK US"
0.9993,335.3,METERS,GHCND:USS0049L09S,60.61,-149.06,2020-01-01,1984-01-01,"GRANDVIEW, AK US"
0.9993,365.8,METERS,GHCND:USS0049L10S,60.39,-149.69,2020-01-01,1984-01-01,"COOPER LAKE, AK US"
0.9204,573,METERS,GHCND:USS0049L13S,60.78,-149.18,2020-01-01,1983-01-01,"TURNAGAIN PASS, AK US"
0.8744,213.4,METERS,GHCND:USS0049L14S,60.26,-149.34,2020-01-01,1989-01-01,"GROUSE CREEK DIVIDE, AK US"
0.9991,121.9,METERS,GHCND:USS0049L18S,60.19,-149.62,2020-01-01,2012-01-01,"EXIT GLACIER, AK US"
0.9993,426.7,METERS,GHCND:USS0049L19S,60.62,-149.53,2020-01-01,1990-01-01,"SUMMIT CREEK, AK US"
0.9743,716.3,METERS,GHCND:USS0049M08S,61.07,-149.48,2020-01-01,1981-01-01,"INDIAN PASS, AK US"
0.9993,634,METERS,GHCND:USS0049M22S,61.11,-149.67,2020-01-01,2006-01-01,"ANCHORAGE HILLSIDE, AK US"
0.7267,1082,METERS,GHCND:USS0049M26S,61.79,-149.28,2020-01-01,1999-01-01,"INDEPENDENCE MINE, AK US"
0.7292,929.6,METERS,GHCND:USS0049T01S,68.62,-149.3,2020-01-01,1984-01-01,"IMNAVIAT CREEK, AK US"
0.8912,1463,METERS,GHCND:USS0049T03S,68.13,-149.48,2020-01-01,1984-01-01,"ATIGUN PASS, AK US"
0.9193,701,METERS,GHCND:USS0050K05S,59.78,-150.76,2020-01-01,1996-01-01,"MIDDLE FORK BRADLEY, AK US"
0.7925,381,METERS,GHCND:USS0050K06S,59.7,-150.71,2020-01-01,1992-01-01,"NUKA GLACIER, AK US"
0.928,506,METERS,GHCND:USS0050K07S,59.73,-150.66,2018-01-01,2005-01-01,"KACHEMAK CREEK, AK US"
0.9993,91.4,METERS,GHCND:USS0050L02S,60.73,-150.48,2020-01-01,1984-01-01,"KENAI MOOSE PENS, AK US"
0.9991,48.8,METERS,GHCND:USS0050M01S,61.75,-150.89,2020-01-01,2015-01-01,"ALEXANDER LAKE, AK US"
0.5997,76.2,METERS,GHCND:USS0050M03S,61.39,-150.03,2015-01-01,2001-01-01,"POINT MACKENZIE, AK US"
0.9993,45.7,METERS,GHCND:USS0050M05S,61.94,-150.98,2013-01-01,2010-01-01,"BENTALIT LODGE, AK US"
0.9992,259.1,METERS,GHCND:USS0050N05S,62.63,-150.78,2020-01-01,2007-01-01,"TOKOSITNA VALLEY, AK US"
0.9993,114.3,METERS,GHCND:USS0050N07S,62.13,-150.04,2020-01-01,1988-01-01,"SUSITNA VALLEY HIGH, AK US"
0.9992,472.4,METERS,GHCND:USS0050O01S,63.54,-150.99,2020-01-01,2007-01-01,"KANTISHNA, AK US"
0.9559,618.7,METERS,GHCND:USS0050R04S,66.75,-150.67,2020-01-01,1998-01-01,"GOBBLERS KNOB, AK US"
0.8793,317,METERS,GHCND:USS0050S01S,67.25,-150.18,2020-01-01,1996-01-01,"COLDFOOT, AK US"
0.6385,503.8,METERS,GHCND:USS0051K05S,59.86,-151.32,2020-01-01,1985-01-01,"ANCHOR RIVER DIVIDE, AK US"
0.9992,402.3,METERS,GHCND:USS0051K14S,59.74,-151.25,2020-01-01,2000-01-01,"MCNEIL CANYON, AK US"
0.8941,91.4,METERS,GHCND:USS0051K15S,59.35,-151.85,2020-01-01,2002-01-01,"PORT GRAHAM, AK US"
0.9723,195.1,METERS,GHCND:USS0051R01S,66.92,-151.53,2020-01-01,1984-01-01,"BETTLES FIELD, AK US"
0.9991,388.6,METERS,GHCND:USS0053L01S,60.98,-153.92,2020-01-01,2015-01-01,"TELAQUANA LAKE, AK US"
0.8744,42.7,METERS,GHCND:USS0054K01S,59.08,-154.28,2020-01-01,2013-01-01,"MCNEIL RIVER SGS, AK US"
0.4135,94.5,METERS,GHCND:USS0062S01S,67.93,-162.28,2020-01-01,1992-01-01,"KELLY STATION, AK US"
0.9993,76.2,METERS,GHCND:USS0063P01S,64.53,-163.42,2020-01-01,2002-01-01,"ROCKY POINT, AK US"
0.8494,30.5,METERS,GHCND:USS0063P02S,64.99,-163.1,2020-01-01,2001-01-01,"PARGON CREEK, AK US"
0.9609,33.2,METERS,GHCND:USW00025308,55.0389,-131.5787,2018-01-01,1941-01-01,"ANNETTE AIRPORT, AK US"
0.8831,4.9,METERS,GHCND:USW00025309,58.3566,-134.564,2021-01-01,1936-01-01,"JUNEAU AIRPORT, AK US"
0.5506,12.2,METERS,GHCND:USW00025322,58.4111,-135.7089,2021-01-01,1924-01-01,"GUSTAVUS, AK US"
0.458,4.6,METERS,GHCND:USW00025323,59.2433,-135.5094,2021-01-01,1926-01-01,"HAINES AIRPORT, AK US"
0.7495,24.4,METERS,GHCND:USW00025325,55.35,-131.65,2021-01-01,1914-01-01,"KETCHIKAN AIRPORT, AK US"
0.6517,32.6,METERS,GHCND:USW00025329,56.8055,-132.9372,2021-01-01,1930-01-01,"PETERSBURG 1, AK US"
0.9577,70.1,METERS,GHCND:USW00025331,61.5961,-149.0916,2021-01-01,1998-01-01,"PALMER AIRPORT, AK US"
0.9344,4.3,METERS,GHCND:USW00025333,57.0481,-135.3647,2021-01-01,1945-01-01,"SITKA AIRPORT, AK US"
0.9577,6.1,METERS,GHCND:USW00025335,59.4556,-135.3239,2021-01-01,1998-01-01,"SKAGWAY AIRPORT, AK US"
0.8263,10.1,METERS,GHCND:USW00025339,59.512,-139.6712,2021-01-01,1918-01-01,"YAKUTAT AIRPORT, AK US"
0.9559,3.7,METERS,GHCND:USW00025367,55.58,-133.075,2021-01-01,1999-01-01,"KLAWOCK AIRPORT, AK US"
0.9993,23.8,METERS,GHCND:USW00025379,57.0574,-135.3266,2020-01-01,2006-01-01,"SITKA 1 NE, AK US"
0.9996,6.1,METERS,GHCND:USW00025380,58.4292,-135.69,2019-01-01,2013-01-01,"GUSTAVUS 2 NE, AK US"
0.9993,32,METERS,GHCND:USW00025381,55.0455,-131.5877,2020-01-01,2013-01-01,"METLAKATLA 6 S, AK US"
0.9993,7.9,METERS,GHCND:USW00025382,59.5087,-139.685,2020-01-01,2017-01-01,"YAKUTAT 3 SSE, AK US"
0.9993,24.4,METERS,GHCND:USW00025501,57.7511,-152.4855,2021-01-01,1949-01-01,"KODIAK AIRPORT, AK US"
0.9361,20.4,METERS,GHCND:USW00025503,58.6829,-156.6563,2021-01-01,1943-01-01,"KING SALMON AIRPORT, AK US"
0.653,43.6,METERS,GHCND:USW00025506,59.7494,-154.9089,2021-01-01,1921-01-01,"ILIAMNA AIRPORT, AK US"
0.9095,19.5,METERS,GHCND:USW00025507,59.642,-151.4908,2021-01-01,1933-01-01,"HOMER AIRPORT, AK US"
0.4562,26.8,METERS,GHCND:USW00025508,56.95917,-158.63167,1988-01-01,1943-01-01,"PORT HEIDEN AIRPORT, AK US"
0.8326,395.9,METERS,GHCND:USW00025515,53.96667,-166.85,1965-01-01,1960-01-01,"DRIFTWOOD BAY, AK US"
0.9123,8.8,METERS,GHCND:USW00025516,59.44333,-151.70167,2021-01-01,1999-01-01,"SELDOVIA AIRPORT, AK US"
0.4997,201.5,METERS,GHCND:USW00025522,58.2077,-155.9225,2020-01-01,2013-01-01,"KING SALMON 42 SE, AK US"
0.3498,39.6,METERS,GHCND:USW00025602,53.38333,-167.9,1964-01-01,1945-01-01,"UMNAK AIRPORT, AK US"
0.9084,29.9,METERS,GHCND:USW00025603,55.2,-162.71667,1953-01-01,1943-01-01,"COLD BAY THORNBROUGH AFB, AK US"
0.9406,164.9,METERS,GHCND:USW00025623,58.65,-162.06667,1970-01-01,1954-01-01,"CAPE NEWENHAM AFS, AK US"
0.9711,23.8,METERS,GHCND:USW00025624,55.2207,-162.7324,2021-01-01,1951-01-01,"COLD BAY AIRPORT, AK US"
0.8881,321,METERS,GHCND:USW00025625,56,-160.51667,1968-01-01,1960-01-01,"PORT MOLLER, AK US"
0.7495,214.9,METERS,GHCND:USW00025626,52.91667,-168.78333,1963-01-01,1960-01-01,"NIKOLSKI, AK US"
0.6951,38.1,METERS,GHCND:USW00025628,56.6,-169.565,2021-01-01,1999-01-01,"ST GEORGE ISLAND AIRPORT, AK US"
0.9995,73.2,METERS,GHCND:USW00025630,55.3473,-160.466,2019-01-01,2010-01-01,"SAND POINT 1 ENE, AK US"
0.9253,5.2,METERS,GHCND:USW00025704,51.88333,-176.65,1996-01-01,1943-01-01,"ADAK AIRPORT, AK US"
0.9986,45.1,METERS,GHCND:USW00025709,51.76111,-177.94444,1949-01-01,1948-01-01,"ASI TANAGA ISLAND NS, AK US"
0.9369,6.1,METERS,GHCND:USW00025711,57.1575,-170.2119,2021-01-01,2006-01-01,"ST. PAUL 4 NE, AK US"
0.9333,10.7,METERS,GHCND:USW00025713,57.1552,-170.2222,2021-01-01,1916-01-01,"SAINT PAUL ISLAND AIRPORT, AK US"
0.7342,64.6,METERS,GHCND:USW00026401,61.25306,-149.79361,1997-01-01,1949-01-01,"ANCHORAGE ELMENDORF AFB, AK US"
0.9993,148.1,METERS,GHCND:USW00026403,64.85,-147.58333,1960-01-01,1949-01-01,"LADD AAB, AK US"
0.9994,166.7,METERS,GHCND:USW00026407,64.68333,-147.08333,1970-01-01,1949-01-01,"EIELSON FIELD, AK US"
0.5235,42.1,METERS,GHCND:USW00026409,61.21694,-149.855,2021-01-01,1917-01-01,"ANCHORAGE MERRILL FIELD, AK US"
0.8477,9.4,METERS,GHCND:USW00026410,60.4888,-145.4511,2021-01-01,1910-01-01,"CORDOVA AIRPORT, AK US"
0.9884,131.7,METERS,GHCND:USW00026411,64.8039,-147.8761,2021-01-01,1930-01-01,"FAIRBANKS INTERNATIONAL AIRPORT, AK US"
0.9361,522.1,METERS,GHCND:USW00026412,62.9617,-141.9878,2021-01-01,1943-01-01,"NORTHWAY AIRPORT, AK US"
0.4019,135.6,METERS,GHCND:USW00026413,66.56667,-145.26667,1990-01-01,1899-01-01,"FORT YUKON, AK US"
0.4711,734.3,METERS,GHCND:USW00026414,63.33139,-149.12722,1976-01-01,1907-01-01,"SUMMIT AIRPORT, AK US"
0.876,389.2,METERS,GHCND:USW00026415,63.9944,-145.7214,2021-01-01,1941-01-01,"BIG DELTA AIRPORT, AK US"
0.7386,276.8,METERS,GHCND:USW00026422,64.77667,-141.14833,2021-01-01,1999-01-01,"EAGLE AIRPORT, AK US"
0.9614,476.1,METERS,GHCND:USW00026425,62.1591,-145.4588,2021-01-01,1943-01-01,"GULKANA AIRPORT, AK US"
0.533,109.7,METERS,GHCND:USW00026435,64.55,-149.07167,2021-01-01,1917-01-01,"NENANA MUNICIPAL AIRPORT, AK US"
0.7605,6.7,METERS,GHCND:USW00026438,60.12833,-149.41667,2021-01-01,1909-01-01,"SEWARD AIRPORT, AK US"
0.8089,853.4,METERS,GHCND:USW00026439,61.81194,-147.50694,1964-01-01,1944-01-01,"SHEEP MOUNTAIN AIRPORT, AK US"
0.2498,469.7,METERS,GHCND:USW00026440,63.37833,-143.34833,2001-01-01,1942-01-01,"TANACROSS, AK US"
0.7624,29,METERS,GHCND:USW00026442,61.1303,-146.3517,2014-01-01,1918-01-01,"VALDEZ WEATHER SERVICE OFFICE, AK US"
0.5941,8.2,METERS,GHCND:USW00026445,60.08333,-142.5,1980-01-01,1944-01-01,"YAKATAGA AIRPORT, AK US"
0.9993,36.6,METERS,GHCND:USW00026451,61.169,-150.0278,2021-01-01,1953-01-01,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US"
0.9993,63.1,METERS,GHCND:USW00026452,61.25,-149.8,1956-01-01,1953-01-01,"ELMENDORF 2 AFB, AK US"
0.8744,25.9,METERS,GHCND:USW00026453,61.21667,-149.86667,1971-01-01,1964-01-01,"ANCHORAGE PARK STRIP, AK US"
1,4.9,METERS,GHCND:USW00026458,63.85,-144.98333,1970-01-01,1969-01-01,"GERSTLE RIVER, AK US"
0.9124,27.4,METERS,GHCND:USW00026491,61.17806,-149.96639,2021-01-01,1999-01-01,"ANCHORAGE LAKE HOOD SEA PLANE BASE, AK US"
0.869,31.4,METERS,GHCND:USW00026492,60.785,-148.83889,2021-01-01,1999-01-01,"PORTAGE GLACIER VISITOR CENTER, AK US"
0.8817,347.5,METERS,GHCND:USW00026494,64.9735,-147.51,2020-01-01,2004-01-01,"FAIRBANKS 11 NE, AK US"
0.9994,46.6,METERS,GHCND:USW00026501,64.73667,-156.93444,1970-01-01,1953-01-01,"GALENA AIRPORT, AK US"
0.6951,55.2,METERS,GHCND:USW00026502,64.32667,-158.74167,2021-01-01,1999-01-01,"KALTAG AIRPORT, AK US"
0.4639,81.1,METERS,GHCND:USW00026508,69.36944,-152.14,2001-01-01,1946-01-01,"UMIAT AIRPORT, AK US"
0.9991,46.6,METERS,GHCND:USW00026509,64.73667,-156.93444,1953-01-01,1948-01-01,"GALENA AIRPORT, AK US"
0.9506,101.5,METERS,GHCND:USW00026510,62.9574,-155.6103,2021-01-01,1940-01-01,"MCGRATH AIRPORT, AK US"
1,42.1,METERS,GHCND:USW00026513,66.9,-157.03333,1950-01-01,1949-01-01,"SHUNGNAK CAA, AK US"
0.584,45.7,METERS,GHCND:USW00026514,61.9772,-151.2169,2016-01-01,1940-01-01,"SKWENTNA, AK US"
0.38,25.9,METERS,GHCND:USW00026516,61.58159,-159.54304,1990-01-01,1920-01-01,"ANIAK AIRPORT, AK US"
0.8568,260.9,METERS,GHCND:USW00026517,66.9,-151.71667,1951-01-01,1945-01-01,"BETTLES CAA, AK US"
0.9994,458.1,METERS,GHCND:USW00026519,62.51667,-153.88333,1970-01-01,1945-01-01,"FAREWELL FAA AIRPORT, AK US"
0.65,27.7,METERS,GHCND:USW00026523,60.5797,-151.2391,2021-01-01,1899-01-01,"KENAI AIRPORT, AK US"
0.8732,106.7,METERS,GHCND:USW00026528,62.32,-150.095,2021-01-01,1919-01-01,"TALKEETNA AIRPORT, AK US"
0.7283,67.7,METERS,GHCND:USW00026529,65.175,-152.1067,2021-01-01,1904-01-01,"TANANA AIRPORT, AK US"
0.9852,193.2,METERS,GHCND:USW00026533,66.9175,-151.5189,2021-01-01,1951-01-01,"BETTLES AIRPORT, AK US"
0.8329,484,METERS,GHCND:USW00026534,61.1,-155.58333,1970-01-01,1953-01-01,"SPARREVOHN MOUNTAIN AFS, AK US"
0.8884,388.9,METERS,GHCND:USW00026535,66,-153.7,1970-01-01,1953-01-01,"INDIAN MOUNTAIN AFS, AK US"
0.7495,293.8,METERS,GHCND:USW00026536,62.89417,-155.97639,1985-01-01,1954-01-01,"TATLINA AIRPORT, AK US"
1,103.9,METERS,GHCND:USW00026537,69.36667,-152.13333,1955-01-01,1953-01-01,"UMIAT AFS, AK US"
0.9992,97.8,METERS,GHCND:USW00026562,60.1951,-154.3196,2020-01-01,2011-01-01,"PORT ALSWORTH 1 SW, AK US"
0.9992,86,METERS,GHCND:USW00026563,60.7237,-150.4484,2020-01-01,2011-01-01,"KENAI 29 ENE, AK US"
0.333,581.9,METERS,GHCND:USW00026564,68.4851,-155.7506,2020-01-01,2015-01-01,"IVOTUK 1 NNE, AK US"
1,9.1,METERS,GHCND:USW00026565,70.1618,-148.4644,2019-01-01,2018-01-01,"DEADHORSE 3 S, AK US"
0.9789,31.1,METERS,GHCND:USW00026615,60.785,-161.8293,2021-01-01,1924-01-01,"BETHEL AIRPORT, AK US"
0.6476,9.1,METERS,GHCND:USW00026616,66.8667,-162.6333,2021-01-01,1897-01-01,"KOTZEBUE AIRPORT, AK "
0.9304,4,METERS,GHCND:USW00026617,64.5111,-165.44,2021-01-01,1906-01-01,"NOME AIRPORT, AK US"
0.6282,7.6,METERS,GHCND:USW00026618,65.62389,-168.09917,1995-01-01,1926-01-01,"WALES, AK US"
0.9518,6.1,METERS,GHCND:USW00026620,64.7,-162.05,1966-01-01,1946-01-01,"MOSES POINT, AK US"
0.7403,5.5,METERS,GHCND:USW00026627,63.88333,-160.8,1998-01-01,1945-01-01,"UNALAKLEET FIELD, AK US"
0.823,4.9,METERS,GHCND:USW00026631,68.86667,-166.13333,1970-01-01,1954-01-01,"CAPE LISBURNE AFS, AK US"
0.9993,9.1,METERS,GHCND:USW00026632,63.31667,-168.96667,1969-01-01,1954-01-01,"NORTHEAST CAPE, AK US"
0.9406,123.1,METERS,GHCND:USW00026633,61.78333,-166.03333,1970-01-01,1954-01-01,"CAPE ROMANZOF AFS, AK US"
0.7807,82.6,METERS,GHCND:USW00026634,65.56306,-167.92139,1985-01-01,1954-01-01,"TIN CITY, AK US"
0.6951,3,METERS,GHCND:USW00026642,67.73167,-164.54833,2021-01-01,1999-01-01,"KIVALINA AIRPORT, AK US"
0.7137,6.4,METERS,GHCND:USW00026643,66.06889,-162.76389,2020-01-01,2000-01-01,"DEERING AIRPORT, AK US"
0.8744,287.1,METERS,GHCND:USW00026655,68.0277,-162.9212,2018-01-01,2011-01-01,"RED DOG MINE 3 SSW, AK US"
0.1999,8.5,METERS,GHCND:USW00026703,63.76667,-171.73278,1988-01-01,1904-01-01,"GAMBELL AIRPORT, AK US"
0.9993,18.6,METERS,GHCND:USW00027406,70.1917,-148.4772,2021-01-01,1999-01-01,"DEADHORSE, AK US"
0.8411,9.4,METERS,GHCND:USW00027502,71.2834,-156.7815,2021-01-01,1902-01-01,"BARROW AIRPORT, AK US"
0.3894,9.1,METERS,GHCND:USW00027503,70.63917,-159.995,2019-01-01,1943-01-01,"WAINWRIGHT AIRPORT, AK US"
0.8176,17.4,METERS,GHCND:USW00027515,70.21167,-151.00167,2020-01-01,1999-01-01,"NUIQSUT AIRPORT, AK US"
0.9406,4.6,METERS,GHCND:USW00027516,71.3213,-156.611,2019-01-01,2003-01-01,"UTQIA VIK FORMERLY BARROW 4 ENE, AK US"
0.9995,34.1,METERS,GHCND:USW00045708,52.71667,174.1,1954-01-01,1949-01-01,"SHEMYA ISLAND, AK US"
0.8176,28,METERS,GHCND:USW00045709,52.8,173.16667,1957-01-01,1947-01-01,"ATTU NS, AK US"
0.7495,37.2,METERS,GHCND:USW00045715,52.71667,174.1,1995-01-01,1944-01-01,"SHEMYA AFB, AK US"
0.571,813.5,METERS,GHCND:USW00056401,63.0295,-145.5003,2020-01-01,2014-01-01,"GLENNALLEN 64 N, AK US"
0.571,609.6,METERS,GHCND:USW00096404,62.737,-141.2083,2020-01-01,2014-01-01,"TOK 70 SE, AK US"
0.9991,78.9,METERS,GHCND:USW00096406,64.5015,-154.1297,2020-01-01,2018-01-01,"RUBY 44 ESE, AK US"
1,6.7,METERS,GHCND:USW00096407,66.562,-159.0036,2019-01-01,2018-01-01,"SELAWIK 28 E, AK US"
0.9986,678.2,METERS,GHCND:USW00096408,63.452,-150.8747,2020-01-01,2019-01-01,"DENALI 27 N, AK US"
0.9991,750.1,METERS,GHCND:USW00096409,68.6483,-149.3986,2020-01-01,2018-01-01,"TOOLIK LAKE 5 ENE, AK US"
0.7687,39.9,METERS,GHCND:MXN00002037,32.7,-114.7167,2012-01-01,1961-01-01,"PRESA MORELOS, AZ US"
0.9992,748.9,METERS,GHCND:US1AZAP0002,32.347141,-110.999648,2016-01-01,2010-01-01,"TUCSON 9.9 NNW, AZ US"
0.7495,2432.3,METERS,GHCND:US1AZAP0007,33.941751,-109.241205,2020-01-01,2017-01-01,"NUTRIOSO 1.9 WSW, AZ US"
0.8176,1407,METERS,GHCND:US1AZCH0003,31.56396,-110.316334,2020-01-01,2010-01-01,"SIERRA VISTA 0.4 ESE, AZ US"
0.9991,1256.4,METERS,GHCND:US1AZCH0006,31.952114,-110.343774,2012-01-01,2010-01-01,"BENSON 2.5 WSW, AZ US"
0.9986,1556.3,METERS,GHCND:US1AZCH0013,32.0056,-109.3974,2012-01-01,2011-01-01,"WILLCOX 30.4 ESE, AZ US"
0.9993,1391.7,METERS,GHCND:US1AZCH0017,31.5489898,-110.2776074,2020-01-01,2010-01-01,"SIERRA VISTA 1.3 E, AZ US"
0.8326,1373.7,METERS,GHCND:US1AZCH0022,31.686728,-110.380604,2020-01-01,2015-01-01,"WHETSTONE 2.6 SW, AZ US"
0.6661,1390.2,METERS,GHCND:US1AZCH0027,31.466052,-110.226688,2020-01-01,2018-01-01,"SIERRA VISTA 7.2 SE, AZ US"
0.6661,1455.1,METERS,GHCND:US1AZCH0054,31.35158333,-110.213233,2018-01-01,2016-01-01,"HEREFORD 9.0 SW, AZ US"
1,1410,METERS,GHCND:US1AZCH0057,31.52999394,-110.2803842,2019-01-01,2018-01-01,"SIERRA VISTA 1.8 SE, AZ US"
0.9991,1255.2,METERS,GHCND:US1AZCH0064,31.95506477,-110.34832,2020-01-01,2018-01-01,"BENSON 3.4 W, AZ US"
0.9993,1304.5,METERS,GHCND:US1AZCH0066,31.437007,-110.129613,2020-01-01,2017-01-01,"HEREFORD 1.9 WSW, AZ US"
1,1251.5,METERS,GHCND:US1AZCH0069,31.458302,-109.596941,2019-01-01,2018-01-01,"DOUGLAS 8.8 NNW, AZ US"
0.9992,2078.7,METERS,GHCND:US1AZCN0002,35.09385,-111.69535,2016-01-01,2010-01-01,"FLAGSTAFF 7.8 SSW, AZ US"
0.4282,2080.6,METERS,GHCND:US1AZCN0003,35.2431992,-112.1950529,2020-01-01,2014-01-01,"WILLIAMS 0.4 SW, AZ US"
0.3332,2124.5,METERS,GHCND:US1AZCN0014,35.21907,-111.60132,2018-01-01,2013-01-01,"FLAGSTAFF 3.4 NE, AZ US"
0.7771,2209.8,METERS,GHCND:US1AZCN0020,35.19341,-112.1765,2020-01-01,2012-01-01,"WILLIAMS 3.3 SSE, AZ US"
0.9992,2231.1,METERS,GHCND:US1AZCN0021,35.25598,-111.740379,2017-01-01,2011-01-01,"FLAGSTAFF 6.8 NW, AZ US"
0.9993,2146.7,METERS,GHCND:US1AZCN0033,35.17041,-111.681546,2020-01-01,2017-01-01,"FLAGSTAFF 2.2 SW, AZ US"
0.9986,2119,METERS,GHCND:US1AZCN0061,35.163248,-111.666654,2020-01-01,2019-01-01,"FLAGSTAFF 2.1 SSW, AZ US"
0.9993,2094.3,METERS,GHCND:US1AZCN0066,35.20437,-111.61868,2020-01-01,2017-01-01,"FLAGSTAFF 2.0 ENE, AZ US"
0.9993,1330.8,METERS,GHCND:US1AZCN0069,36.912539,-111.450108,2020-01-01,2017-01-01,"PAGE 0.2 N, AZ US"
1,2115,METERS,GHCND:US1AZCN0088,35.18356323,-111.5791397,2018-01-01,2017-01-01,"FLAGSTAFF 4.0 E, AZ US"
0.4997,2041.9,METERS,GHCND:US1AZCN0092,35.268021,-111.541389,2020-01-01,2017-01-01,"FLAGSTAFF 8.2 NE, AZ US"
0.9993,2115,METERS,GHCND:US1AZCN0113,35.162781,-111.68373,2020-01-01,2017-01-01,"FLAGSTAFF 2.7 SW, AZ US"
1,2037,METERS,GHCND:US1AZCN0127,34.94800568,-111.6302414,2018-01-01,2017-01-01,"MUNDS PARK 0.6 ENE, AZ US"
0.9986,2088.5,METERS,GHCND:US1AZCN0140,35.30907059,-111.5541458,2020-01-01,2019-01-01,"FLAGSTAFF 9.8 NNE, AZ US"
0.9986,1967.5,METERS,GHCND:US1AZCN0154,35.217705,-111.467064,2020-01-01,2019-01-01,"FLAGSTAFF 10.5 E, AZ US"
0.8993,869,METERS,GHCND:US1AZGH0002,32.8857183,-109.810003,2020-01-01,2011-01-01,"PIMA 0.7 ESE, AZ US"
0.9995,1504.2,METERS,GHCND:US1AZGL0001,34.2371085,-111.3439856,2018-01-01,2013-01-01,"PAYSON 1.0 WSW, AZ US"
0.9986,1645.9,METERS,GHCND:US1AZGL0003,34.37345,-111.46188,2012-01-01,2011-01-01,"PINE 0.9 SW, AZ US"
0.9991,169.2,METERS,GHCND:US1AZMH0004,34.766303,-114.495421,2017-01-01,2012-01-01,"TOPOCK 3.3 NNW, AZ US"
0.9992,451.4,METERS,GHCND:US1AZMH0006,34.520972,-114.280222,2020-01-01,2011-01-01,"LAKE HAVASU 3.5 NE, AZ US"
0.9986,1146,METERS,GHCND:US1AZMH0022,35.357935,-114.009902,2016-01-01,2015-01-01,"KINGMAN 12.5 N, AZ US"
0.9993,1063.1,METERS,GHCND:US1AZMH0027,35.612592,-114.26617,2020-01-01,2017-01-01,"DOLAN SPRINGS 1.4 NNE, AZ US"
0.7495,446.5,METERS,GHCND:US1AZMR0006,33.3633,-111.6103,2013-01-01,2010-01-01,"MESA 8.4 ESE, AZ US"
0.8176,401.1,METERS,GHCND:US1AZMR0010,33.426727,-111.743212,2020-01-01,2010-01-01,"MESA 0.6 NNW, AZ US"
0.9991,441,METERS,GHCND:US1AZMR0013,33.611235,-111.884396,2012-01-01,2010-01-01,"SCOTTSDALE 5.2 S, AZ US"
1,340.2,METERS,GHCND:US1AZMR0015,33.49309444,-112.1072139,2011-01-01,2010-01-01,"PHOENIX 3.6 NW, AZ US"
0.9084,781.2,METERS,GHCND:US1AZMR0016,33.709972,-111.841463,2020-01-01,2010-01-01,"SCOTTSDALE 2.3 NE, AZ US"
0.9986,596.5,METERS,GHCND:US1AZMR0017,33.785962,-111.977444,2020-01-01,2019-01-01,"CAVE CREEK 2.9 SSW, AZ US"
1,418.5,METERS,GHCND:US1AZMR0019,33.590173,-111.971209,2011-01-01,2010-01-01,"SCOTTSDALE 8.8 SW, AZ US"
0.7996,384,METERS,GHCND:US1AZMR0026,33.664759,-112.370992,2019-01-01,2010-01-01,"SUN CITY WEST 1.0 W, AZ US"
0.9995,395.6,METERS,GHCND:US1AZMR0027,33.550058,-112.043075,2014-01-01,2010-01-01,"PHOENIX 7.2 NNE, AZ US"
0.4542,804.7,METERS,GHCND:US1AZMR0031,33.8186,-111.8818,2020-01-01,2010-01-01,"CAREFREE 2.1 E, AZ US"
0.9993,361.2,METERS,GHCND:US1AZMR0032,33.340431,-111.930331,2020-01-01,2010-01-01,"TEMPE 3.3 S, AZ US"
0.8993,316.7,METERS,GHCND:US1AZMR0035,33.504106,-112.339877,2020-01-01,2011-01-01,"LITCHFIELD PARK 1.1 E, AZ US"
0.9991,336.5,METERS,GHCND:US1AZMR0039,33.472837,-112.054985,2014-01-01,2012-01-01,"PHOENIX 4.9 S, AZ US"
0.9994,277.7,METERS,GHCND:US1AZMR0041,33.3354516,-112.4870959,2018-01-01,2010-01-01,"BUCKEYE 7.8 SE, AZ US"
0.9084,694.3,METERS,GHCND:US1AZMR0045,33.756639,-111.904578,2020-01-01,2010-01-01,"SCOTTSDALE 5.3 NNW, AZ US"
0.9992,347.2,METERS,GHCND:US1AZMR0046,33.533929,-112.195661,2020-01-01,2011-01-01,"GLENDALE 3.5 S, AZ US"
0.8176,367.3,METERS,GHCND:US1AZMR0048,33.358007,-111.856276,2020-01-01,2010-01-01,"MESA 7.9 WSW, AZ US"
0.6661,677,METERS,GHCND:US1AZMR0061,33.756175,-111.914255,2012-01-01,2010-01-01,"SCOTTSDALE 5.5 NNW, AZ US"
0.9991,361.5,METERS,GHCND:US1AZMR0064,33.575246,-112.1833852,2013-01-01,2011-01-01,"GLENDALE 1.2 ESE, AZ US"
0.9995,412.7,METERS,GHCND:US1AZMR0068,33.434257,-111.728641,2015-01-01,2010-01-01,"MESA 1.3 NNE, AZ US"
